GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,teqq,costat,mkvaltq
65967,85675,3/31/2014,2014,1,INDL,C,D,STD,29414D100,USD,2014Q1,2014Q1,1145.637,I,1530.3354
65967,85675,6/30/2014,2014,2,INDL,C,D,STD,29414D100,USD,2014Q2,2014Q2,1183.095,I,1484.306
65967,85675,9/30/2014,2014,3,INDL,C,D,STD,29414D100,USD,2014Q3,2014Q3,2057.571,I,2408.5562
65967,85675,12/31/2014,2014,4,INDL,C,D,STD,29414D100,USD,2014Q4,2014Q4,2098.231,I,2633.2245
65967,85675,3/31/2015,2015,1,INDL,C,D,STD,29414D100,USD,2015Q1,2015Q1,2146.796,I,2978.3678
65967,85675,6/30/2015,2015,2,INDL,C,D,STD,29414D100,USD,2015Q2,2015Q2,2220.587,I,3388.5879
65967,85675,9/30/2015,2015,3,INDL,C,D,STD,29414D100,USD,2015Q3,2015Q3,2249.217,I,3765.4381
65967,85675,12/31/2015,2015,4,INDL,C,D,STD,29414D100,USD,2015Q4,2015Q4,2764.747,I,4126.344
65967,85675,3/31/2016,2016,1,INDL,C,D,STD,29414D100,USD,2016Q1,2016Q1,2796.832,I,4087.2594
65967,85675,6/30/2016,2016,2,INDL,C,D,STD,29414D100,USD,2016Q2,2016Q2,2860.135,I,4250.4326
65967,85675,9/30/2016,2016,3,INDL,C,D,STD,29414D100,USD,2016Q3,2016Q3,2954.055,I,3674.6082
65967,85675,12/31/2016,2016,4,INDL,C,D,STD,29414D100,USD,2016Q4,2016Q4,7387.9,I,7435.1826
65967,85675,3/31/2017,2017,1,INDL,C,D,STD,29414D100,USD,2017Q1,2017Q1,6948.4,I,7206.3264
65967,85675,6/30/2017,2017,2,INDL,C,D,STD,29414D100,USD,2017Q2,2017Q2,7035.5,I,7430.1552
65967,85675,9/30/2017,2017,3,INDL,C,D,STD,29414D100,USD,2017Q3,2017Q3,7057.3,I,5433.9606
65967,85675,12/31/2017,2017,4,INDL,C,D,STD,29414D100,USD,2017Q4,2017Q4,7169.4,I,4182.4858
65967,85675,3/31/2018,2018,1,INDL,C,D,STD,29414D100,USD,2018Q1,2018Q1,7089.5,I,4654.0652
65967,85675,6/30/2018,2018,2,INDL,C,D,STD,29414D100,USD,2018Q2,2018Q2,5280.6,I,5342.902
66065,85663,6/30/2009,2009,2,INDL,C,D,STD,911363109,USD,2009Q2,2009Q2,-46,A,390.2307
66065,85663,9/30/2009,2009,3,INDL,C,D,STD,911363109,USD,2009Q3,2009Q3,-18,A,619.4626
66065,85663,12/31/2009,2009,4,INDL,C,D,STD,911363109,USD,2009Q4,2009Q4,-19,A,590.199
66065,85663,3/31/2010,2010,1,INDL,C,D,STD,911363109,USD,2010Q1,2010Q1,-48,A,566.8709
66065,85663,6/30/2010,2010,2,INDL,C,D,STD,911363109,USD,2010Q2,2010Q2,-50,A,564.1116
66065,85663,9/30/2010,2010,3,INDL,C,D,STD,911363109,USD,2010Q3,2010Q3,-15,A,898.3097
66065,85663,12/31/2010,2010,4,INDL,C,D,STD,911363109,USD,2010Q4,2010Q4,-20,A,1379.1278
66065,85663,3/31/2011,2011,1,INDL,C,D,STD,911363109,USD,2011Q1,2011Q1,-29,A,2039.6314
66065,85663,6/30/2011,2011,2,INDL,C,D,STD,911363109,USD,2011Q2,2011Q2,24,A,1590.2432
66065,85663,9/30/2011,2011,3,INDL,C,D,STD,911363109,USD,2011Q3,2011Q3,55,A,1054.9923
66065,85663,12/31/2011,2011,4,INDL,C,D,STD,911363109,USD,2011Q4,2011Q4,103,A,1858.0449
66065,85663,3/31/2012,2012,1,INDL,C,D,STD,911363109,USD,2012Q1,2012Q1,127,A,2735.1811
66065,85663,6/30/2012,2012,2,INDL,C,D,STD,911363109,USD,2012Q2,2012Q2,1430,A,3154.657
66065,85663,9/30/2012,2012,3,INDL,C,D,STD,911363109,USD,2012Q3,2012Q3,1528,A,3028.6189
66065,85663,12/31/2012,2012,4,INDL,C,D,STD,911363109,USD,2012Q4,2012Q4,1574,A,4232.6317
66065,85663,3/31/2013,2013,1,INDL,C,D,STD,911363109,USD,2013Q1,2013Q1,1595,A,5179.988
66065,85663,6/30/2013,2013,2,INDL,C,D,STD,911363109,USD,2013Q2,2013Q2,1609,A,4664.3391
66065,85663,9/30/2013,2013,3,INDL,C,D,STD,911363109,USD,2013Q3,2013Q3,1729,A,5434.435
66065,85663,12/31/2013,2013,4,INDL,C,D,STD,911363109,USD,2013Q4,2013Q4,1848,A,7271.8776
66065,85663,3/31/2014,2014,1,INDL,C,D,STD,911363109,USD,2014Q1,2014Q1,1824,A,9259.3083
66065,85663,6/30/2014,2014,2,INDL,C,D,STD,911363109,USD,2014Q2,2014Q2,1807,A,10068.1138
66065,85663,9/30/2014,2014,3,INDL,C,D,STD,911363109,USD,2014Q3,2014Q3,1816,A,11094.8904
66065,85663,12/31/2014,2014,4,INDL,C,D,STD,911363109,USD,2014Q4,2014Q4,1798,A,9984.5348
66065,85663,3/31/2015,2015,1,INDL,C,D,STD,911363109,USD,2015Q1,2015Q1,1495,A,8835.9565
66065,85663,6/30/2015,2015,2,INDL,C,D,STD,911363109,USD,2015Q2,2015Q2,1452,A,8356.2318
66065,85663,9/30/2015,2015,3,INDL,C,D,STD,911363109,USD,2015Q3,2015Q3,1497,A,5574.2614
66065,85663,12/31/2015,2015,4,INDL,C,D,STD,911363109,USD,2015Q4,2015Q4,1476,A,6657.431
66065,85663,3/31/2016,2016,1,INDL,C,D,STD,911363109,USD,2016Q1,2016Q1,1501,A,5558.3556
66065,85663,6/30/2016,2016,2,INDL,C,D,STD,911363109,USD,2016Q2,2016Q2,1502,A,5819.2475
66065,85663,9/30/2016,2016,3,INDL,C,D,STD,911363109,USD,2016Q3,2016Q3,1539,A,6647.0826
66065,85663,12/31/2016,2016,4,INDL,C,D,STD,911363109,USD,2016Q4,2016Q4,1648,A,8892.1588
66065,85663,3/31/2017,2017,1,INDL,C,D,STD,911363109,USD,2017Q1,2017Q1,1753,A,10567.6004
66065,85663,6/30/2017,2017,2,INDL,C,D,STD,911363109,USD,2017Q2,2017Q2,1948,A,9528.3907
66065,85663,9/30/2017,2017,3,INDL,C,D,STD,911363109,USD,2017Q3,2017Q3,2211,A,11733.5193
66065,85663,12/31/2017,2017,4,INDL,C,D,STD,911363109,USD,2017Q4,2017Q4,3106,A,14520.2062
66065,85663,3/31/2018,2018,1,INDL,C,D,STD,911363109,USD,2018Q1,2018Q1,3058,A,14495.5016
66065,85663,6/30/2018,2018,2,INDL,C,D,STD,911363109,USD,2018Q2,2018Q2,3164,A,12236.9599
66065,85663,9/30/2018,2018,3,INDL,C,D,STD,911363109,USD,2018Q3,2018Q3,3334,A,13339.4532
66065,85663,12/31/2018,2018,4,INDL,C,D,STD,911363109,USD,2018Q4,2018Q4,3403,A,8189.3787
66065,85663,3/31/2019,2019,1,INDL,C,D,STD,911363109,USD,2019Q1,2019Q1,3375,A,9004.3853
66065,85663,6/30/2019,2019,2,INDL,C,D,STD,911363109,USD,2019Q2,2019Q2,3478,A,10269.8062
66065,85663,9/30/2019,2019,3,INDL,C,D,STD,911363109,USD,2019Q3,2019Q3,3650,A,9441.6046
66065,85663,12/31/2019,2019,4,INDL,C,D,STD,911363109,USD,2019Q4,2019Q4,3830,A,12401.3507
66065,85663,3/31/2020,2020,1,INDL,C,D,STD,911363109,USD,2020Q1,2020Q1,3635,A,7413.7392
66368,85753,6/30/2009,2009,2,INDL,C,D,STD,9.23E+106,USD,2009Q2,2009Q2,720.699,A,3560.3404
66368,85753,9/30/2009,2009,3,INDL,C,D,STD,9.23E+106,USD,2009Q3,2009Q3,782.1,A,4554.9237
66368,85753,12/31/2009,2009,4,INDL,C,D,STD,9.23E+106,USD,2009Q4,2009Q4,598.664,A,4443.1678
66368,85753,3/31/2010,2010,1,INDL,C,D,STD,9.23E+106,USD,2010Q1,2010Q1,632.446,A,4746.3082
66368,85753,6/30/2010,2010,2,INDL,C,D,STD,9.23E+106,USD,2010Q2,2010Q2,476.142,A,4643.8074
66368,85753,9/30/2010,2010,3,INDL,C,D,STD,9.23E+106,USD,2010Q3,2010Q3,1245.456,A,5451.2498
66368,85753,12/31/2010,2010,4,INDL,C,D,STD,9.23E+106,USD,2010Q4,2010Q4,676.43,A,5643.2851
66368,85753,3/31/2011,2011,1,INDL,C,D,STD,9.23E+106,USD,2011Q1,2011Q1,545.328,A,6098.2347
66368,85753,6/30/2011,2011,2,INDL,C,D,STD,9.23E+106,USD,2011Q2,2011Q2,-4.203,A,5566.0041
66368,85753,9/30/2011,2011,3,INDL,C,D,STD,9.23E+106,USD,2011Q3,2011Q3,-166.738,A,4549.9055
66368,85753,12/31/2011,2011,4,INDL,C,D,STD,9.23E+106,USD,2011Q4,2011Q4,-88.107,A,5694.5538
66368,85753,3/31/2012,2012,1,INDL,C,D,STD,9.23E+106,USD,2012Q1,2012Q1,-71.333,A,6072.7992
66368,85753,6/30/2012,2012,2,INDL,C,D,STD,9.23E+106,USD,2012Q2,2012Q2,-59.195,A,6825.9812
66368,85753,9/30/2012,2012,3,INDL,C,D,STD,9.23E+106,USD,2012Q3,2012Q3,-26.612,A,7573.2913
66368,85753,12/31/2012,2012,4,INDL,C,D,STD,9.23E+106,USD,2012Q4,2012Q4,-9.323,A,5954.6774
66368,85753,3/31/2013,2013,1,INDL,C,D,STD,9.23E+106,USD,2013Q1,2013Q1,-39.136,A,7146.515
66368,85753,6/30/2013,2013,2,INDL,C,D,STD,9.23E+106,USD,2013Q2,2013Q2,-273.932,A,6436.4439
66368,85753,9/30/2013,2013,3,INDL,C,D,STD,9.23E+106,USD,2013Q3,2013Q3,-493.817,A,7005.2121
66368,85753,12/31/2013,2013,4,INDL,C,D,STD,9.23E+106,USD,2013Q4,2013Q4,-423.558,A,7994.0207
66368,85753,3/31/2014,2014,1,INDL,C,D,STD,9.23E+106,USD,2014Q1,2014Q1,-457.619,A,7115.7965
66368,85753,6/30/2014,2014,2,INDL,C,D,STD,9.23E+106,USD,2014Q2,2014Q2,-632.852,A,6149.7183
66368,85753,9/30/2014,2014,3,INDL,C,D,STD,9.23E+106,USD,2014Q3,2014Q3,-748.754,A,6726.0731
66368,85753,12/31/2014,2014,4,INDL,C,D,STD,9.23E+106,USD,2014Q4,2014Q4,-883.466,A,6751.764
66368,85753,3/31/2015,2015,1,INDL,C,D,STD,9.23E+106,USD,2015Q1,2015Q1,-947.877,A,7797.2501
66368,85753,6/30/2015,2015,2,INDL,C,D,STD,9.23E+106,USD,2015Q2,2015Q2,-994.316,A,7037.8082
66368,85753,9/30/2015,2015,3,INDL,C,D,STD,9.23E+106,USD,2015Q3,2015Q3,-1031.41,A,7895.029
66368,85753,12/31/2015,2015,4,INDL,C,D,STD,9.23E+106,USD,2015Q4,2015Q4,-1070.447,A,9615.8899
66368,85753,3/31/2016,2016,1,INDL,C,D,STD,9.23E+106,USD,2016Q1,2016Q1,-1108.023,A,9640.1467
66368,85753,6/30/2016,2016,2,INDL,C,D,STD,9.23E+106,USD,2016Q2,2016Q2,-1127.33,A,9266.7828
66368,85753,9/30/2016,2016,3,INDL,C,D,STD,9.23E+106,USD,2016Q3,2016Q3,-1169.238,A,8222.6328
66368,85753,12/31/2016,2016,4,INDL,C,D,STD,9.23E+106,USD,2016Q4,2016Q4,-1200.595,A,7842.1324
66368,85753,3/31/2017,2017,1,INDL,C,D,STD,9.23E+106,USD,2017Q1,2017Q1,-1187.749,A,8871.5437
66368,85753,6/30/2017,2017,2,INDL,C,D,STD,9.23E+106,USD,2017Q2,2017Q2,-1203.158,A,9315.5216
66368,85753,9/30/2017,2017,3,INDL,C,D,STD,9.23E+106,USD,2017Q3,2017Q3,-1229.938,A,10518.2474
66368,85753,12/31/2017,2017,4,INDL,C,D,STD,9.23E+106,USD,2017Q4,2017Q4,-1260.271,A,11168.314
66368,85753,3/31/2018,2018,1,INDL,C,D,STD,9.23E+106,USD,2018Q1,2018Q1,-1234.734,A,11500.9128
66368,85753,6/30/2018,2018,2,INDL,C,D,STD,9.23E+106,USD,2018Q2,2018Q2,-1380.989,A,16791.2124
66368,85753,9/30/2018,2018,3,INDL,C,D,STD,9.23E+106,USD,2018Q3,2018Q3,-1401.101,A,19399.819
66368,85753,12/31/2018,2018,4,INDL,C,D,STD,9.23E+106,USD,2018Q4,2018Q4,-1385.474,A,17800.2867
66368,85753,3/31/2019,2019,1,INDL,C,D,STD,9.23E+106,USD,2019Q1,2019Q1,-1406.129,A,21676.63
66368,85753,6/30/2019,2019,2,INDL,C,D,STD,9.23E+106,USD,2019Q2,2019Q2,-1425.167,A,24795.4997
66368,85753,9/30/2019,2019,3,INDL,C,D,STD,9.23E+106,USD,2019Q3,2019Q3,-1451.919,A,22202.6942
66368,85753,12/31/2019,2019,4,INDL,C,D,STD,9.23E+106,USD,2019Q4,2019Q4,-1490.1,A,22488.6462
66368,85753,3/31/2020,2020,1,INDL,C,D,STD,9.23E+106,USD,2020Q1,2020Q1,-1409.114,A,20836.5931
66446,85792,6/30/2009,2009,2,INDL,C,D,STD,7.48E+106,USD,2009Q2,2009Q2,2733.478,A,4587.0491
66446,85792,9/30/2009,2009,3,INDL,C,D,STD,7.48E+106,USD,2009Q3,2009Q3,2823.742,A,4397.8949
66446,85792,12/31/2009,2009,4,INDL,C,D,STD,7.48E+106,USD,2009Q4,2009Q4,3110.561,A,4377.2336
66446,85792,3/31/2010,2010,1,INDL,C,D,STD,7.48E+106,USD,2010Q1,2010Q1,3138.034,A,4041.2464
66446,85792,6/30/2010,2010,2,INDL,C,D,STD,7.48E+106,USD,2010Q2,2010Q2,3166.718,A,4356.5305
66446,85792,9/30/2010,2010,3,INDL,C,D,STD,7.48E+106,USD,2010Q3,2010Q3,3238.075,A,4025.1359
66446,85792,12/31/2010,2010,4,INDL,C,D,STD,7.48E+106,USD,2010Q4,2010Q4,3366.919,A,4292.3417
66446,85792,3/31/2011,2011,1,INDL,C,D,STD,7.48E+106,USD,2011Q1,2011Q1,3359.778,A,4846.6071
66446,85792,6/30/2011,2011,2,INDL,C,D,STD,7.48E+106,USD,2011Q2,2011Q2,3303.281,A,4266.8662
66446,85792,9/30/2011,2011,3,INDL,C,D,STD,7.48E+106,USD,2011Q3,2011Q3,3302.997,A,3937.5948
66446,85792,12/31/2011,2011,4,INDL,C,D,STD,7.48E+106,USD,2011Q4,2011Q4,3389.263,A,4525.8125
66446,85792,3/31/2012,2012,1,INDL,C,D,STD,7.48E+106,USD,2012Q1,2012Q1,3470.714,A,4438.2822
66446,85792,6/30/2012,2012,2,INDL,C,D,STD,7.48E+106,USD,2012Q2,2012Q2,3546.154,A,5129.8225
66446,85792,9/30/2012,2012,3,INDL,C,D,STD,7.48E+106,USD,2012Q3,2012Q3,3670.244,A,5265.1508
66446,85792,12/31/2012,2012,4,INDL,C,D,STD,7.48E+106,USD,2012Q4,2012Q4,3771.916,A,5817.6822
66446,85792,3/31/2013,2013,1,INDL,C,D,STD,7.48E+106,USD,2013Q1,2013Q1,3830.821,A,6085.8538
66446,85792,6/30/2013,2013,2,INDL,C,D,STD,7.48E+106,USD,2013Q2,2013Q2,3887.839,A,5635.4243
66446,85792,9/30/2013,2013,3,INDL,C,D,STD,7.48E+106,USD,2013Q3,2013Q3,4024.254,A,5879.7123
66446,85792,12/31/2013,2013,4,INDL,C,D,STD,7.48E+106,USD,2013Q4,2013Q4,4241.319,A,6830.9411
66446,85792,3/31/2014,2014,1,INDL,C,D,STD,7.48E+106,USD,2014Q1,2014Q1,4316.676,A,8038.665
66446,85792,6/30/2014,2014,2,INDL,C,D,STD,7.48E+106,USD,2014Q2,2014Q2,4401.087,A,7490.8925
66446,85792,9/30/2014,2014,3,INDL,C,D,STD,7.48E+106,USD,2014Q3,2014Q3,4488.631,A,7899.7524
66446,85792,12/31/2014,2014,4,INDL,C,D,STD,7.48E+106,USD,2014Q4,2014Q4,4525.54,A,6193.1649
66446,85792,3/31/2015,2015,1,INDL,C,D,STD,7.48E+106,USD,2015Q1,2015Q1,4310.753,A,6043.2531
66446,85792,6/30/2015,2015,2,INDL,C,D,STD,7.48E+106,USD,2015Q2,2015Q2,4209.718,A,5936.92
66446,85792,9/30/2015,2015,3,INDL,C,D,STD,7.48E+106,USD,2015Q3,2015Q3,3203.914,A,3954.2919
66446,85792,12/31/2015,2015,4,INDL,C,D,STD,7.48E+106,USD,2015Q4,2015Q4,3087.815,A,3235.6058
66446,85792,3/31/2016,2016,1,INDL,C,D,STD,7.48E+106,USD,2016Q1,2016Q1,3173.229,A,3619.5264
66446,85792,6/30/2016,2016,2,INDL,C,D,STD,7.48E+106,USD,2016Q2,2016Q2,3203.174,A,3492.7384
66446,85792,9/30/2016,2016,3,INDL,C,D,STD,7.48E+106,USD,2016Q3,2016Q3,3276.585,A,4231.3323
66446,85792,12/31/2016,2016,4,INDL,C,D,STD,7.48E+106,USD,2016Q4,2016Q4,3342.702,A,5270.2261
66446,85792,3/31/2017,2017,1,INDL,C,D,STD,7.48E+106,USD,2017Q1,2017Q1,3398.811,A,5644.2826
66446,85792,6/30/2017,2017,2,INDL,C,D,STD,7.48E+106,USD,2017Q2,2017Q2,3509.331,A,5019.5428
66446,85792,9/30/2017,2017,3,INDL,C,D,STD,7.48E+106,USD,2017Q3,2017Q3,3730.231,A,5799.5624
66446,85792,12/31/2017,2017,4,INDL,C,D,STD,7.48E+106,USD,2017Q4,2017Q4,3795.629,A,6016.2131
66446,85792,3/31/2018,2018,1,INDL,C,D,STD,7.48E+106,USD,2018Q1,2018Q1,3646.965,A,5155.4541
66446,85792,6/30/2018,2018,2,INDL,C,D,STD,7.48E+106,USD,2018Q2,2018Q2,3693.465,A,4995.7716
66446,85792,9/30/2018,2018,3,INDL,C,D,STD,7.48E+106,USD,2018Q3,2018Q3,3824.234,A,4980.4963
66446,85792,12/31/2018,2018,4,INDL,C,D,STD,7.48E+106,USD,2018Q4,2018Q4,3605.453,A,4261.859
66446,85792,3/31/2019,2019,1,INDL,C,D,STD,7.48E+106,USD,2019Q1,2019Q1,3725.057,A,5363.5333
66446,85792,6/30/2019,2019,2,INDL,C,D,STD,7.48E+106,USD,2019Q2,2019Q2,3776.259,A,5430.7326
66446,85792,9/30/2019,2019,3,INDL,C,D,STD,7.48E+106,USD,2019Q3,2019Q3,3909.207,A,5379.318
66446,85792,12/31/2019,2019,4,INDL,C,D,STD,7.48E+106,USD,2019Q4,2019Q4,4053.831,A,5795.4756
66446,85792,3/31/2020,2020,1,INDL,C,D,STD,7.48E+106,USD,2020Q1,2020Q1,3795.178,A,4367.5076
66708,85963,6/30/2009,2009,2,INDL,C,D,STD,111320107,USD,2009Q2,2009Q2,3773.312,I,12293.361
66708,85963,9/30/2009,2009,3,INDL,C,D,STD,111320107,USD,2009Q3,2009Q3,3849.455,I,15194.619
66708,85963,12/31/2009,2009,4,INDL,C,D,STD,111320107,USD,2009Q4,2009Q4,3891.846,I,15595.1473
66708,85963,3/31/2010,2010,1,INDL,C,D,STD,111320107,USD,2010Q1,2010Q1,4094.49,I,16480.48
66708,85963,6/30/2010,2010,2,INDL,C,D,STD,111320107,USD,2010Q2,2010Q2,4451.912,I,16600.395
66708,85963,9/30/2010,2010,3,INDL,C,D,STD,111320107,USD,2010Q3,2010Q3,4962.46,I,18109.063
66708,85963,12/31/2010,2010,4,INDL,C,D,STD,111320107,USD,2010Q4,2010Q4,5826.089,I,23460.3415
66708,85963,3/31/2011,2011,1,INDL,C,D,STD,111320107,USD,2011Q1,2011Q1,5768,I,21111.618
66708,85963,6/30/2011,2011,2,INDL,C,D,STD,111320107,USD,2011Q2,2011Q2,5877,I,17997.4
66708,85963,9/30/2011,2011,3,INDL,C,D,STD,111320107,USD,2011Q3,2011Q3,6165,I,17943.31
66708,85963,12/31/2011,2011,4,INDL,C,D,STD,111320107,USD,2011Q4,2011Q4,6521,I,16001.2
66708,85963,3/31/2012,2012,1,INDL,C,D,STD,111320107,USD,2012Q1,2012Q1,6881,I,21654.3
66708,85963,6/30/2012,2012,2,INDL,C,D,STD,111320107,USD,2012Q2,2012Q2,7135,I,18871.84
66708,85963,9/30/2012,2012,3,INDL,C,D,STD,111320107,USD,2012Q3,2012Q3,7448,I,19497.48
66708,85963,12/31/2012,2012,4,INDL,C,D,STD,111320107,USD,2012Q4,2012Q4,7839,I,18896.49
66708,85963,3/31/2013,2013,1,INDL,C,D,STD,111320107,USD,2013Q1,2013Q1,8032,I,19801.709
66708,85963,6/30/2013,2013,2,INDL,C,D,STD,111320107,USD,2013Q2,2013Q2,7896,I,19567.305
66708,85963,9/30/2013,2013,3,INDL,C,D,STD,111320107,USD,2013Q3,2013Q3,7917,I,14779.36
66708,85963,12/31/2013,2013,4,INDL,C,D,STD,111320107,USD,2013Q4,2013Q4,8371,I,17223.745
66708,85963,3/31/2014,2014,1,INDL,C,D,STD,111320107,USD,2014Q1,2014Q1,8609,I,18409.95
66708,85963,6/30/2014,2014,2,INDL,C,D,STD,111320107,USD,2014Q2,2014Q2,8673,I,21937.92
66708,85963,9/30/2014,2014,3,INDL,C,D,STD,111320107,USD,2014Q3,2014Q3,8623,I,23928.64
66708,85963,12/31/2014,2014,4,INDL,C,D,STD,111320107,USD,2014Q4,2014Q4,9051,I,25954.67
66708,85963,3/31/2015,2015,1,INDL,C,D,STD,111320107,USD,2015Q1,2015Q1,9002,I,25890.41
66708,85963,6/30/2015,2015,2,INDL,C,D,STD,111320107,USD,2015Q2,2015Q2,9603,I,31254.43
66708,85963,9/30/2015,2015,3,INDL,C,D,STD,111320107,USD,2015Q3,2015Q3,9989,I,31320.87
66731,86102,6/30/2009,2009,2,INDL,C,D,STD,314211103,USD,2009Q2,2009Q2,474.126,A,2478.7165
66731,86102,9/30/2009,2009,3,INDL,C,D,STD,314211103,USD,2009Q3,2009Q3,505.06,A,2701.4219
66731,86102,12/31/2009,2009,4,INDL,C,D,STD,314211103,USD,2009Q4,2009Q4,528.815,A,2830.9325
66731,86102,3/31/2010,2010,1,INDL,C,D,STD,314211103,USD,2010Q1,2010Q1,419.699,A,2722.9964
66731,86102,6/30/2010,2010,2,INDL,C,D,STD,314211103,USD,2010Q2,2010Q2,433.824,A,2134.1448
66731,86102,9/30/2010,2010,3,INDL,C,D,STD,314211103,USD,2010Q3,2010Q3,453.752,A,2342.3909
66731,86102,12/31/2010,2010,4,INDL,C,D,STD,314211103,USD,2010Q4,2010Q4,492.172,A,2713.1224
66731,86102,3/31/2011,2011,1,INDL,C,D,STD,314211103,USD,2011Q1,2011Q1,519.597,A,2797.8895
66731,86102,6/30/2011,2011,2,INDL,C,D,STD,314211103,USD,2011Q2,2011Q2,529.467,A,2486.4405
66731,86102,9/30/2011,2011,3,INDL,C,D,STD,314211103,USD,2011Q3,2011Q3,530.104,A,1819.018
66731,86102,12/31/2011,2011,4,INDL,C,D,STD,314211103,USD,2011Q4,2011Q4,542.677,A,1571.8428
66731,86102,3/31/2012,2012,1,INDL,C,D,STD,314211103,USD,2012Q1,2012Q1,569.373,A,2334.741
66731,86102,6/30/2012,2012,2,INDL,C,D,STD,314211103,USD,2012Q2,2012Q2,586.534,A,2275.0439
66731,86102,9/30/2012,2012,3,INDL,C,D,STD,314211103,USD,2012Q3,2012Q3,620.926,A,2151.1186
66731,86102,12/31/2012,2012,4,INDL,C,D,STD,314211103,USD,2012Q4,2012Q4,496.676,A,2113.0235
66731,86102,3/31/2013,2013,1,INDL,C,D,STD,314211103,USD,2013Q1,2013Q1,520.052,A,2480.4266
66731,86102,6/30/2013,2013,2,INDL,C,D,STD,314211103,USD,2013Q2,2013Q2,535.123,A,2868.155
66731,86102,9/30/2013,2013,3,INDL,C,D,STD,314211103,USD,2013Q3,2013Q3,549.952,A,2840.773
66731,86102,12/31/2013,2013,4,INDL,C,D,STD,314211103,USD,2013Q4,2013Q4,566.344,A,3018.2112
66731,86102,3/31/2014,2014,1,INDL,C,D,STD,314211103,USD,2014Q1,2014Q1,575.947,A,3209.9678
66731,86102,6/30/2014,2014,2,INDL,C,D,STD,314211103,USD,2014Q2,2014Q2,587.532,A,3243.4771
66731,86102,9/30/2014,2014,3,INDL,C,D,STD,314211103,USD,2014Q3,2014Q3,595.249,A,3072.7882
66731,86102,12/31/2014,2014,4,INDL,C,D,STD,314211103,USD,2014Q4,2014Q4,609.652,A,3455.2461
66731,86102,3/31/2015,2015,1,INDL,C,D,STD,314211103,USD,2015Q1,2015Q1,620.428,A,3558.4161
66731,86102,6/30/2015,2015,2,INDL,C,D,STD,314211103,USD,2015Q2,2015Q2,632.022,A,3505.9341
66731,86102,9/30/2015,2015,3,INDL,C,D,STD,314211103,USD,2015Q3,2015Q3,637.544,A,3009.9928
66731,86102,12/31/2015,2015,4,INDL,C,D,STD,314211103,USD,2015Q4,2015Q4,648.972,A,2982.551
66731,86102,3/31/2016,2016,1,INDL,C,D,STD,314211103,USD,2016Q1,2016Q1,662.825,A,3001.6983
66731,86102,6/30/2016,2016,2,INDL,C,D,STD,314211103,USD,2016Q2,2016Q2,669.107,A,2969.6067
66731,86102,9/30/2016,2016,3,INDL,C,D,STD,314211103,USD,2016Q3,2016Q3,680.893,A,3030.8823
66731,86102,12/31/2016,2016,4,INDL,C,D,STD,314211103,USD,2016Q4,2016Q4,595.784,A,2884.5317
66731,86102,3/31/2017,2017,1,INDL,C,D,STD,314211103,USD,2017Q1,2017Q1,612.69,A,2686.6537
66731,86102,6/30/2017,2017,2,INDL,C,D,STD,314211103,USD,2017Q2,2017Q2,631.629,A,2866.1038
66731,86102,9/30/2017,2017,3,INDL,C,D,STD,314211103,USD,2017Q3,2017Q3,653.797,A,2996.8488
66731,86102,12/31/2017,2017,4,INDL,C,D,STD,314211103,USD,2017Q4,2017Q4,761.215,A,3648.0127
66731,86102,3/31/2018,2018,1,INDL,C,D,STD,314211103,USD,2018Q1,2018Q1,799.62,A,3388.2964
66731,86102,6/30/2018,2018,2,INDL,C,D,STD,314211103,USD,2018Q2,2018Q2,799.125,A,2350.003
66731,86102,9/30/2018,2018,3,INDL,C,D,STD,314211103,USD,2018Q3,2018Q3,827.364,A,2424.06
66731,86102,12/31/2018,2018,4,INDL,C,D,STD,314211103,USD,2018Q4,2018Q4,857.121,A,2676.5586
66731,86102,3/31/2019,2019,1,INDL,C,D,STD,314211103,USD,2019Q1,2019Q1,897.739,A,2967.6375
66731,86102,6/30/2019,2019,2,INDL,C,D,STD,314211103,USD,2019Q2,2019Q2,912.528,A,3289.6175
66731,86102,9/30/2019,2019,3,INDL,C,D,STD,314211103,USD,2019Q3,2019Q3,950.497,A,3278.2067
66731,86102,12/31/2019,2019,4,INDL,C,D,STD,314211103,USD,2019Q4,2019Q4,1041.28,A,3296.12
66731,86102,3/31/2020,2020,1,INDL,C,D,STD,314211103,USD,2020Q1,2020Q1,1042.933,A,1925.4597
100243,18724,6/30/2019,2019,4,INDL,C,D,STD,G0250X107,USD,2019Q2,2019Q4,5674.7,A,18665.505
100243,18724,9/30/2019,2020,1,INDL,C,D,STD,G0250X107,USD,2019Q3,2020Q1,5491.4,A,15785.25
100243,18724,12/31/2019,2020,2,INDL,C,D,STD,G0250X107,USD,2019Q4,2020Q2,5402.9,A,17375.436
100243,18724,3/31/2020,2020,3,INDL,C,D,STD,G0250X107,USD,2020Q1,2020Q3,4802.8,A,12775.196
100873,12542,3/31/2011,2011,1,INDL,C,D,STD,G6518L108,USD,2011Q1,2011Q1,4566,I,9781.6227
100873,12542,6/30/2011,2011,2,INDL,C,D,STD,G6518L108,USD,2011Q2,2011Q2,4651,I,11176.7804
100873,12542,9/30/2011,2011,3,INDL,C,D,STD,G6518L108,USD,2011Q3,2011Q3,4554,I,9368.588
